id,agency,url,mainCategory,subCategory,tags
e7b09dd7-10a3-5014-9e5f-66a26ba8420f,보건복지부,https://www.mohw.go.kr,중앙행정기관,부,부|정부도메인
d4ce3dc8-40bd-5ca8-b306-fd7b4a9da526,국립나주병원,https://www.najumh.go.kr,중앙행정기관,기타,정부도메인
a3713ebe-bf9a-5393-ad13-07fb7b8f7f2f,국립부곡병원,https://www.bgnmh.go.kr,중앙행정기관,부,부|정부도메인
646b37f6-993c-55ea-8544-6b878eab2f0f,국립춘천병원,https://www.cnmh.go.kr,중앙행정기관,기타,정부도메인
34e594c7-f11b-5b4f-bda5-e01225a11511,국립공주병원,https://www.knmh.go.kr,중앙행정기관,기타,정부도메인
c6afad9a-d518-5786-be9c-8d0d85f31169,국립재활원,https://www.nrc.go.kr,중앙행정기관,기타,정부도메인
d56759df-552c-5275-95ff-6e4136ad5e84,국립소록도병원,https://www.sorokdo.go.kr,중앙행정기관,기타,지방자치단체|정부도메인
a158b7dd-3aa4-5331-94a4-6e99f4bd0ec7,오송생명과학단지지원센터,https://osong.mohw.go.kr,중앙행정기관,기타,정부도메인
44356664-a850-5b86-a163-1a33690c011a,국립망향의동산관리원,https://www.nmhc.go.kr,중앙행정기관,기타,정부도메인
bbb7bf2b-fde2-5aec-a468-9080b3e0402a,국립정신건강센터,https://www.ncmh.go.kr,중앙행정기관,기타,정부도메인
67d56b69-e02e-5f84-8535-1f6ba5792ce2,건강보험분쟁조정위원회사무국,https://hi.simpan.go.kr,중앙행정기관,위원회,위원회|정부도메인
c8d9be8c-6569-57eb-93bf-5d5cddf1a79c,국립장기조직혈액관리원,https://www.konos.go.kr,중앙행정기관,기타,정부도메인
b55fc645-047c-5062-9d7f-8c3b82f34ba0,첨단재생의료및첨단바이오의약품심의위원회사무국,https://k-arm.go.kr,중앙행정기관,위원회,위원회|정부도메인
929fde09-bede-5b77-b39c-aeaf707f149d,환경부,https://www.me.go.kr,중앙행정기관,부,부|정부도메인
e64ea07e-b841-597e-bb7f-ce74d565c8b3,한강유역환경청,https://www.me.go.kr/hg,중앙행정기관,청,청|정부도메인
5b860836-bc4b-567f-a983-4901d60dc9e7,낙동강유역환경청,https://www.me.go.kr/ndg,중앙행정기관,청,청|정부도메인
8153aba6-eb6e-5a7a-8fe4-3e62eab7ff15,금강유역환경청,https://www.me.go.kr/gg,중앙행정기관,청,청|정부도메인
e355012f-e9c1-5c50-a49c-49ddf728e956,영산강유역환경청,https://www.me.go.kr/ysg,중앙행정기관,청,청|정부도메인
9e46b131-c15c-5205-8909-4f0e3547f830,원주지방환경청,https://www.me.go.kr/wonju,중앙행정기관,청,청|정부도메인
f2ba7a10-4248-530d-ab22-131eeb6c2f22,대구지방환경청,https://www.me.go.kr/daegu,중앙행정기관,청,청|정부도메인
8bc3d680-d2eb-596d-99b6-2b5ecefb3873,수도권대기환경청,https://www.me.go.kr/mamo,중앙행정기관,청,청|정부도메인
e805b53c-e84d-5807-ab6f-bb9e23e0f51d,국립환경과학원,https://www.nier.go.kr,중앙행정기관,기타,정부도메인
19837be0-8229-5f15-a733-a61d7fcc84ec,국립생물자원관,https://www.nibr.go.kr,중앙행정기관,기타,정부도메인
d8077680-1924-51f6-9c68-5ada0d1e6dc6,온실가스종합정보센터,https://www.gir.go.kr,중앙행정기관,기타,정부도메인
3c9b6e8d-3eab-5635-8cbb-8cffd0683e99,중앙환경분쟁조정위원회,https://ecc.me.go.kr,중앙행정기관,위원회,위원회|정부도메인
97590453-fb2f-599e-8ee2-b55b7a608fd1,화학물질안전원,https://nics.me.go.kr,중앙행정기관,기타,정부도메인
7cb5bd7c-127e-5513-b021-705d951b8416,국립환경인재개발원,https://ehrd.me.go.kr,중앙행정기관,기타,정부도메인
df5b077b-c3a2-5e6d-9480-a4b51a6c9cc2,전북지방환경청,https://www.me.go.kr/smg,중앙행정기관,청,청|정부도메인
6899cafd-9be0-5d3b-8ebc-196c9a82b139,한강홍수통제소,https://www.hrfco.go.kr,중앙행정기관,기타,정부도메인
b0f0949f-a472-59e8-b5fe-958246792e0b,낙동강홍수통제소,https://www.nakdongriver.go.kr,중앙행정기관,기타,정부도메인
91048982-67bb-59d5-b79b-d7f14297a54e,금강홍수통제소,https://www.geumriver.go.kr,중앙행정기관,기타,정부도메인
8bf393b8-d63d-5c48-9cdd-68154889d9c0,영산강홍수통제소,https://www.yeongsanriver.go.kr,중앙행정기관,기타,정부도메인
8346f256-72b8-556f-965d-ff75a3ba76ec,국가미세먼지정보센터,https://air.go.kr,중앙행정기관,기타,정부도메인
b0834da6-3b1b-57c5-94fe-0f1ecd58ea63,국립야생동물질병관리원,https://niwdc.me.go.kr,중앙행정기관,기타,정부도메인
e9018e45-da85-5cb9-9ff4-df26395bdc12,고용노동부,https://www.moel.go.kr,중앙행정기관,부,부|정부도메인
11116874-9947-55eb-b4e6-ec4a7b7bfdf7,중앙노동위원회,https://www.nlrc.go.kr,중앙행정기관,위원회,위원회|정부도메인
32048a34-684f-5a25-9c21-e68d6d7a03bf,최저임금위원회,https://www.minimumwage.go.kr,중앙행정기관,위원회,위원회|정부도메인
15bce5ca-724e-5686-818a-c8a461962f9d,산업재해보상보험재심사위원회,https://www.iaciac.go.kr,중앙행정기관,위원회,위원회|정부도메인
e1cf8e26-db72-5d4e-9dae-4536a07c4403,고용노동부고객상담센터,https://1350.moel.go.kr/home/,중앙행정기관,부,부|정부도메인
8ec5e81d-111a-5064-9643-055b3ca7bd9b,여성가족부,https://www.mogef.go.kr,중앙행정기관,부,부|정부도메인
61b6a85b-69cf-5923-9015-5c838fe91ae8,국토교통부,https://www.molit.go.kr,중앙행정기관,부,부|정부도메인
c1c31486-2db5-5770-a904-79af909b7417,국토교통인재개발원,https://tilit.molit.go.kr,중앙행정기관,기타,정부도메인
e39c3141-410b-5d93-b435-436b45533b74,철도특별사법경찰대,https://police.molit.go.kr,지방자치단체,도,지방자치단체|정부도메인
4de65677-4397-5e83-8fd6-192fe6a205ef,항공철도사고조사위원회,https://araib.molit.go.kr,중앙행정기관,위원회,위원회|정부도메인
c6f7275b-f616-550e-8cb4-e496b99bb187,중앙토지수용위원회,https://oclt.molit.go.kr,중앙행정기관,위원회,위원회|정부도메인
b366ecd7-7389-5582-8234-fff9ae5d3619,국토지리정보원,https://www.ngii.go.kr,중앙행정기관,기타,정부도메인
cc6fcac2-59eb-5603-bcdf-70c0519d124e,대도시권광역교통위원회,https://www.mtc.go.kr,중앙행정기관,위원회,위원회|정부도메인
fa8f4d4d-993a-5765-b32d-71953e036923,해양수산부,https://www.mof.go.kr,중앙행정기관,부,부|정부도메인
70553fe1-ed19-5b9b-8b11-1536b58b31b5,부산해사고등학교,https://school.busanedu.net/maritime-h,중앙행정기관,부,부
3d20b1c5-b054-505f-9206-fda4dd6d12e4,인천해사고등학교,https://inm.icehs.kr,중앙행정기관,기타,공공기관
7d3f5152-c7af-59b7-84d8-749f16e4bf38,해양수산인재개발원,https://www.ofhi.go.kr,중앙행정기관,기타,정부도메인
f2e0c202-b009-5645-b092-0f5cb89d75c7,국립수산물품질관리원,https://www.nfqs.go.kr,중앙행정기관,기타,정부도메인
9df897dc-b24b-58fd-8624-00f405b9f717,국립해양조사원,https://www.khoa.go.kr,중앙행정기관,기타,정부도메인
1eb638a6-64e6-592c-be24-277f23fefab9,부산지방해양수산청,https://portbusan.go.kr,중앙행정기관,부,부|정부도메인
88425c28-21fe-5b65-8685-6282c86dff9d,인천지방해양수산청,https://incheon.mof.go.kr,중앙행정기관,청,청|정부도메인
60e9a726-d1e4-5f29-b5d5-3f2c4b041256,여수지방해양수산청,https://yeosu.mof.go.kr,중앙행정기관,청,청|정부도메인
420c47f8-b664-5039-8a75-43663cc21550,마산지방해양수산청,https://masan.mof.go.kr,중앙행정기관,청,청|정부도메인
a1462635-1646-53ce-950a-08ec0dc879a5,동해지방해양수산청,https://donghae.mof.go.kr,중앙행정기관,청,청|정부도메인
bec605ed-5336-5abc-9aca-a4788d3a8ac6,군산지방해양수산청,https://gunsan.mof.go.kr,중앙행정기관,청,청|정부도메인
bbc058ac-756f-50bb-858e-0d5f09374f08,목포지방해양수산청,https://mokpo.mof.go.kr,중앙행정기관,청,청|정부도메인
eee1989f-cc94-5fbc-9e3f-dcbd298aec5f,포항지방해양수산청,https://pohang.mof.go.kr,중앙행정기관,청,청|정부도메인
e40b39c4-6226-5dd6-8ea9-0c422f29d6c2,평택지방해양수산청,https://pyeongtaek.mof.go.kr,중앙행정기관,청,청|정부도메인
5671dd00-0848-58b9-a257-0559ee9e9183,울산지방해양수산청,https://ulsan.mof.go.kr,중앙행정기관,청,청|정부도메인
dcfe6548-0c77-5f3d-8efe-9d598971991e,대산지방해양수산청,https://daesan.mof.go.kr,중앙행정기관,청,청|정부도메인
e966b13c-7a0b-5ec7-951f-d8d444bcb101,중앙해양안전심판원,https://www.kmst.go.kr,중앙행정기관,기타,정부도메인
73b3a605-da17-5c7b-b489-1d26916d66a5,국립수산과학원,https://www.nifs.go.kr,중앙행정기관,기타,정부도메인
fa2573c3-a929-52f5-81bd-419710b1c0be,동해어업관리단,https://eastship.mof.go.kr,중앙행정기관,기타,정부도메인
deef31b5-99c0-5b05-abb4-be52de8d0fe0,서해어업관리단,https://westship.mof.go.kr,중앙행정기관,기타,정부도메인
347899f1-407d-56be-8a4d-73174457565a,국립해양측위정보원,https://www.nmpnt.go.kr/home/main.do,중앙행정기관,기타,정부도메인
84e432f9-826f-5a67-8b7a-c8e96b6d5d12,남해어업관리단,https://southship.mof.go.kr,중앙행정기관,기타,정부도메인
a82c96e5-a531-5b15-bb1e-710029978035,구미전자공업고등학교,https://school.gyo6.net/gnet/main.do,지방자치단체,구,공공기관
be0b197a-9263-5233-83e9-35659c3aa94f,중소벤처기업부,https://www.mss.go.kr,중앙행정기관,부,부|정부도메인
7a15362d-ffa0-5639-889b-ed6292c66c8a,부산기계공업고등학교,https://school.busanedu.net/bmt-h,중앙행정기관,부,부
b68d8c02-ef0e-5f4f-a9f6-d6bb7f034b50,국립서울현충원,https://www.mpva.go.kr/snmb/index.do,중앙행정기관,기타,정부도메인
80d0925b-2f46-5b33-ae3c-739389635fdb,국가보훈부,https://www.mpva.go.kr,중앙행정기관,부,부|정부도메인
eaf16613-1601-5311-9e8a-1520b79c2d0d,보훈심사위원회,https://simsa.mpva.go.kr,중앙행정기관,위원회,위원회|정부도메인
393c42de-c1a4-5d88-bab1-439016ed73df,국립대전현충원,https://www.dnc.go.kr,중앙행정기관,기타,정부도메인
723e1ad7-1e27-5b73-8caf-8bfb2a1efd36,국립대한민국임시정부기념관,https://www.nmkpg.go.kr,중앙행정기관,부,부|정부도메인
1401648a-3c4d-56f3-ac91-10aaac790d28,인사혁신처,https://www.mpm.go.kr,중앙행정기관,처,정부도메인
202932c9-8dd4-51db-b6e3-e458917193a9,국가공무원인재개발원,https://www.nhi.go.kr,중앙행정기관,기타,정부도메인
cd3b3cb5-fb0b-5397-950d-efed8baf77ce,법제처,https://www.moleg.go.kr,중앙행정기관,처,정부도메인
fa9f69d2-149f-59fc-95f8-4285a703ed69,식품의약품안전평가원,https://www.nifds.go.kr,중앙행정기관,기타,정부도메인
b56b406b-dfca-5455-96f7-6d7fabc86c39,식품의약품안전처,https://www.mfds.go.kr,중앙행정기관,처,정부도메인
1e318111-e36b-5e65-bf2a-1d0566a5814f,공정거래위원회,https://www.ftc.go.kr,중앙행정기관,위원회,위원회|정부도메인
74dee6c8-3abb-5b99-bcea-3300e76be072,금융위원회,https://www.fsc.go.kr,중앙행정기관,위원회,위원회|정부도메인
44558a83-6515-566d-978f-2b9aa90749f4,금융정보분석원,https://www.kofiu.go.kr,중앙행정기관,기타,정부도메인
e9d10ebb-51fc-50f5-8ba3-df75bf5ca09d,청렴연수원,https://edu.acrc.go.kr,중앙행정기관,청,청|정부도메인
116d3b03-cb74-5de1-a97b-c337d6275d54,국민권익위원회,https://www.acrc.go.kr,중앙행정기관,위원회,위원회|정부도메인
fa60af3c-5e0c-5233-90fa-4061e6488b83,정부합동민원센터,https://counseling.go.kr,중앙행정기관,부,부|정부도메인
d34c3da1-885d-5422-a9b1-9090c26cc65d,원자력안전위원회,https://www.nssc.go.kr,중앙행정기관,위원회,위원회|정부도메인
78607f72-0e8d-56a2-ae4f-eb9af869a6f5,국세청,https://www.nts.go.kr,중앙행정기관,청,청|정부도메인
e08bcb30-5c43-540e-ad5f-fb658a9cfff6,서울지방국세청,https://s.nts.go.kr,중앙행정기관,청,청|정부도메인
2c98782e-a94d-51cf-92f3-401cc700ca85,대전지방국세청,https://d.nts.go.kr,중앙행정기관,청,청|정부도메인
0bc69112-1670-5a2a-96dc-f673ab2b5ebb,광주지방국세청,https://g.nts.go.kr,중앙행정기관,청,청|정부도메인
3683f4d3-851e-56c2-b18a-e6c780f669a8,대구지방국세청,https://t.nts.go.kr,중앙행정기관,청,청|정부도메인
a0720e0a-16f4-5a27-979b-94618d04cba8,부산지방국세청,https://b.nts.go.kr,중앙행정기관,부,부|정부도메인
3c35d0f7-20a8-5ef3-91a9-ff4b9d0d814b,국세공무원교육원,https://i.nts.go.kr/taxstudy/main.do,중앙행정기관,기타,정부도메인
cdc775f3-73c4-5236-b0cc-43fae26121ff,국세청주류면허지원센터,https://i.nts.go.kr/llsc/main.do,중앙행정기관,청,청|정부도메인
b145b113-0975-5510-96f5-15483222f83d,인천지방국세청,https://in.nts.go.kr,중앙행정기관,청,청|정부도메인
197edd61-381b-5007-ac3f-8de268a2e212,중부지방국세청,https://j.nts.go.kr,중앙행정기관,부,부|정부도메인
f1733110-160f-5930-bdc7-eae02a1956b9,관세청,https://www.customs.go.kr,중앙행정기관,청,청|정부도메인
